id,source_id,continent_id,country_id,city_id,section_id,category_id,name,address,description,url,image_url
1191,paragraph_009055,3,13,43,3,5,"Private Walking Tour of Copenhagen ($206.26 USD (per group, price varies))","3-hour private tour with a native Danish guide (10+ years experience). Tailored to your interests. Covers Nyhavn, Amalienborg Palace, Christiansborg, Rosenborg Castle grounds, Round Tower, City Hall Square, medieval streets, and Hans Christian Andersen sites. Hotel pickup included.",,https://experiences.priceline.com/en-IN/tours/Copenhagen/Copenhagen-Walking-Tour/d463-456833P1,
1192,paragraph_009059,3,13,43,3,5,Copenhagen Food Tour (Torvehallerne Market) (Under $10 USD),"Self-guided audio tour app exploring Copenhagen's food scene. Starts at Nyhavn, includes Amalienborg Palace, Rosenborg Castle, Torvehallerne food market (tastings on your own), National Gallery, Christiansborg Palace, and Tivoli Gardens.",,https://www.viator.com/en-CA/Copenhagen-attractions/Torvehallerne-Market/d463-a22545,
1193,paragraph_009066,3,13,43,4,6,Restaurant Élan ($18.00-26.00),"Store Kongensgade 62, Copenhagen 1264 Denmark","+45 77 33 12 64
At lunchtime, we serve traditional Danish open-faced sandwiches (smørrebrød) and classic lunch dishes. For dinner we offer the very best from France, Spain, and Italy. The focus is on shareable dishes served family style, allowing you to enjoy a wide range of delicious flavours in one meal. We offer an extensive wine list along with exquisite cocktails and mocktails, perfect for both before and after your meal.",https://restaurantelan.dk/,media/image774.jpg
1194,paragraph_009073,3,13,43,4,6,Hyttefadet ($22.00-44.00),"Nyhavn 25, Copenhagen 1051 Denmark","+45 33 12 01 07
Hyttefadet is a charming restaurant in the heart of the old Nyhavn, serving Danish classics with a modern twist. Our historic premises and friendly staff create an unforgettable experience with great food and personal service. Welcome to a culinary journey in authentic surroundings!",https://hyttefadet.dk/,media/image775.jpg
1195,paragraph_009080,3,13,43,4,6,The Olive Kitchen & Bar ($27.00-50.00),"Noerregade 22, Copenhagen 1165 Denmark","+45 33 93 81 10
The Olive is a family run restaurant focusing on casual, good home cooked food in a warm and cozy environment.",http://www.theolive.dk/,media/image776.jpg
1196,paragraph_009087,3,13,43,4,6,Restaurant Komplet ($22.00-89.00),"Krystalgade 9, Copenhagen 1172 Denmark","+45 60 85 15 10
Danish, Scandinavian restaurant in a historic building from 1735, a stone's throw from Rundetorv. Dear guest, the restaurant is child-free in the evening due to its size and capacity. The age of our guests is over 16 years. From October 21st we open lunch from 12 to 15 with the Danish smørrebrød buffet. We serve 2, 3 and 4 course menus in the evening. Last reservation at 8:30 pm.",http://www.restaurantkomplet.dk/,media/image777.jpg
1197,paragraph_009094,3,13,43,4,6,Smagsloeget – Vesterbro ($19.00-36.00),"Vesterbrogade 19, Copenhagen 1620 Denmark","+45 31 33 24 14
Gourmet sandwich bar. BIG sandwiches and BIG taste. Quality danish commodities and fresh vegetables. Special imported cheese, ham, meat, fish and poultry. Homemade ingredients including sauces and salsas. Danish and international inspired kitchen. Varied menu card. Vegan and vegetarian friendly. Waiting time can occur in the peak load.",http://www.smagsloeget.dk/,media/image778.jpg
1198,paragraph_009102,3,13,43,5,7,Bakken Amusement Park Rides (Free Entry (Pay per ride)),World's oldest operating amusement park (1583). Features extreme coasters like Tornado (spinning floorless) and Vildsvinet (wild boar themed).,Bakken (Dyrehaven),,
1199,paragraph_009106,3,13,43,5,7,Tivoli Gardens Thrill Rides (~$19 - 25 (Entry) + Ride Tickets),Centrally located historic park. Must-try rides include Vertigo (spinning pendulum) and Daemonen (floorless coaster with inversions).,Tivoli Gardens (City Center),,
1200,paragraph_009110,3,13,43,5,7,Urban Skateboarding (Free),"One of Northern Europe’s largest skateparks (4,400+ m²). Features street course, bowls, and rolling landscape. Open 24/7, floodlit at night.",Fælledparken Skatepark,,
1201,paragraph_009114,3,13,43,5,7,CopenHot Sauna & Winter Bathing (~$45 – 55),"Authentic Nordic experience: 15-min steam sauna followed by a dip in the cold harbor. A mental and physical extreme, not a roller coaster.",CopenHot / Refshaleøen,,
1202,paragraph_009118,3,13,43,5,7,Bike Rental & Urban Cycling (~$3 - 5 per hour),"Experience Copenhagen like a local on two wheels. Routes include boardwalks, harbors, and the 12 km Bicycle Snake bridge.",City Bike Stations (DBS) / Donkey Republic,,
1203,paragraph_009151,3,13,44,1,8,First Hotel Grand (From $219.00),"Jernbanegade 18, 5000 Odense, Denmark","First Hotel Grand – A Classic Hotel Experience in the Heart of Odense
First Hotel Grand is Odense’s iconic city hotel from 1897, located on the high street where the vibrant city life meets historic charm and modern conveniences. Just 1640 feet from the hotel, you will find both the train and bus terminal, as well as attractions for the whole family. Experience the new H.C. Andersen House and explore the old quarters.",https://www.booking.com/hotel/dk/first-grand.html,media/image779.jpg
1204,paragraph_009158,3,13,44,1,8,Hotel Knudsens Gaard (From $206.00),"Hunderupgade 2, 5230 Odense, Denmark","This early 1900s farmhouse is 0.9 mi outside Odense. It offers wholesome home cooking, specially imported Mediterranean wines and free Wi-Fi. Hans Christian Andersen Museum is within 20 minutes’ walk.
All rooms at Hotel Knudsens Gaard feature TV with streaming services and 6 channels. Some include a seating area, modern decor, and a mini-bar.",https://www.booking.com/hotel/dk/best-western-knudsens-gaard.html,media/image780.jpg
1205,paragraph_009165,3,13,44,1,8,Best Western Plus Hotel Odense (From $165.00),"Ørbækvej 350, DK-5220 Odense, Denmark","Located in Odense Congress Center, this hotel offers free in-room WiFi. Leisure facilities include a gym and terrace. Guests can enjoy Danish-French cuisine made from fresh, seasonal ingredients.
Best Western Plus Hotel Odense’s rooms feature modern décor. All have private bathrooms, a TV and a desk.
Best Western Plus Hotel Odense serves breakfast buffets each day. An à la carte menu is available for dinner. The well-stocked wine cellar offers plenty of choice.",https://www.booking.com/hotel/dk/odense.html,media/image781.jpg
1206,paragraph_009175,3,13,44,1,2,EngholmBB (From $111.00),"Lumbyvej 68, 5000 Odense, Denmark","EngholmBB is located in a quiet area, 1.9 mi from central Odense. Free WiFi access and free parking are available. The B&B offers studio apartments that include a seating area and flat-screen TV with cable channels.
Each contemporary-style apartment has a kitchenette with a microwave and a refrigerator. Private bathrooms also come with a shower.",https://www.booking.com/hotel/dk/engholmbb.html,media/image782.jpg
1207,paragraph_009182,3,13,44,1,2,Allesø Gl. sognefoged gård (From $132.00),"4 Korsgade Korsgade 2, 5270 Odense, Denmark","Comfortable Accommodations: Allesø Gl. sognefoged gård in Odense offers family rooms with private entrances. Each room includes a kitchenette, washing machine, and free WiFi.
Outdoor Spaces: Guests can relax in the garden or on the terrace. The property features an outdoor seating area and picnic spots.",https://www.booking.com/hotel/dk/alleso-gl-sognefoged-gard.html,media/image783.jpg
1208,paragraph_009191,3,13,44,1,9,Kragsbjerggaard Vandrerhjem (From $119.00),"Kragsbjergvej 121, 5230 Odense, Denmark","Set a 15-minute walk from central Odense, this hostel offers free parking and guest rooms with free WiFi access.  Chr. Sonnes Vej bus stop is 656 feet away.
All guest rooms have access to kitchen facilities, game room and laundry room. Kragsbjerggaard Vandrerhjem offers guest rooms with private bathroom as well as guest rooms with shared bathroom.",https://www.booking.com/hotel/dk/danhostel-odense-kragsbjerggaard-odense.html,media/image784.jpg
1209,paragraph_009200,3,13,44,2,4,Hans Christian Andersen Museum,"The Hans Christian Andersen Museum, or H.C. Andersens Odense, is a set of museums/buildings dedicated to the famous author Hans Christian Andersen in Odense, Denmark, some of which, at various times in history, have functioned as the main Odense-based museum on the author.",,https://en.wikipedia.org/wiki/Hans_Christian_Andersen_Museum,media/image785.jpg
1210,paragraph_009205,3,13,44,2,4,Nonnebakken,"Nonnebakken (literally, ""The Nun Hill"") is a hill in Odense, Denmark. It is the site of one of Denmark's six former Viking ring castles, built during the reign of Sweyn Forkbeard, who had forced his father Harold Bluetooth to leave the country and seek refuge with the Jomsvikings on Wollin (modern Poland) around 975. The fort enabled its occupier to control the Odense River passing next to the hill.",,https://en.wikipedia.org/wiki/Nonnebakken,media/image786.jpg
1211,paragraph_009210,3,13,44,2,4,The Funen Village,"The Funen Village (Danish: Den Fynske Landsby) is an open-air museum located in the neighborhood of Fruens Bøge in Odense, Denmark.",,https://en.wikipedia.org/wiki/The_Funen_Village,media/image787.jpg
1212,paragraph_009215,3,13,44,2,4,Danish Railway Museum,"The Danish Railway Museum (Danish: Danmarks Jernbanemuseum) is the national railway museum of Denmark, located in the city of Odense. Established in 1975, it is situated in a former engine shed adjacent to the city's main railway station. It is the largest railway museum in Scandinavia.",,https://en.wikipedia.org/wiki/Danish_Railway_Museum,media/image788.jpg
1213,paragraph_009220,3,13,44,2,4,Odense Zoo,"Odense Zoo is a zoological garden in Odense, Denmark.","At the time of its opening in 1930, the zoo had two apes, a peacock, a deer, a mule, magpies, and guinea pigs. Today, the zoo has animals from all over the world, covering around 1000 species such as chimpanzee, monkeys, ring-tailed lemur, Siberian tiger, Grévy's zebra, blue wildebeests, oryxes, warthogs, gazelle, giraffe, red panda, West Indian manatee, ostrich, penguins, pink-backed pelican, greater flamingo, macaws and Aldabra giant tortoise. In 2001, Odense Zoo inaugurated a DKK 60 million ""Oceanium"" featuring South American animal life, ranging from the Amazon rainforest to Antarctica.",https://en.wikipedia.org/wiki/Odense_Zoo,media/image789.jpg
1214,paragraph_009227,3,13,44,3,5,Two-Hour City Tour through the New Odense (Price not specified (contact operator)),"A unique 2-hour walking tour focused on Odense's transformation from an industrial city to a green, bicycle-friendly city of the future. Covers 15 stops across the city center, former industrial area, and harbor, with discussions on affordable housing and job creation. Maximum 12 travelers.",,https://www.cooldestinations.com/activity/aeroskobing/two-hour-city-tour-through-the-new-odense/,
1215,paragraph_009231,3,13,44,3,5,Odense River Round Trip Boat Cruise (125 DKK (Adult 12+); 95 DKK (Child 3-11); Free (Child 0-2)),"A scenic boat trip along the Odense River, passing through gardens, old neighborhoods, Odense Zoo, and the beech forest at Fruens Bøge. Available for individuals and groups.",,https://aafart.dk/en/plan-this-visit-odense/prices-sailing-trips-canoe-and-events/,
1216,paragraph_009235,3,13,44,3,5,Digital City Tours (Useeum App) (Free (via app)),"Self-guided GPS-based audio tours available via the Useeum app. Options include: Podwalk: Cnut the Holy (8 historical stops), Carl Nielsen's Camino (120 km sound walk), ""From Mead to Craft Beer"" (beer history tour), Shadows in Odin's City (dramatized city walk), and The Viking Route (video-based Viking trail).",,https://www.visitodense.com/digital-tours,
1217,paragraph_009239,3,13,44,3,5,Multi-Day Tours including Odense (Varies by itinerary),"Various tour packages (self-guided rail, self-drive, or partially guided group tours) that include Odense as part of a larger Denmark or Scandinavia itinerary. Options combine Copenhagen, Odense, Aarhus, and other destinations.",,https://www.onthegotours.com/ie/p/tours/c/denmark/l/odense,
1218,paragraph_009243,3,13,44,3,5,Odense Aafart Season Pass (329 DKK (Adult); 229 DKK (Child 3-11)),Unlimited sailing on the Odense River for the entire 2026 season.,,https://aafart.dk/en/plan-this-visit-odense/prices-sailing-trips-canoe-and-events/,
1219,paragraph_009250,3,13,44,4,6,"Bouillon, Odense ($29.00-44.00)","Gråbrødrepassagen 12, Odense 5000 Denmark",+45 73 70 99 80,https://restaurantbouillon.dk/,media/image790.jpg
1220,paragraph_009256,3,13,44,4,6,Restaurant HOS ($90.00-100.00),"Kongensgade 65, Odense 5000 Denmark",+45 93 10 00 92,http://restauranthos.dk/,media/image791.jpg
1221,paragraph_009262,3,13,44,4,6,Marcantonio Trattoria Pizzeria ($22.00-36.00),"Vintapperstraede 8, Odense 5000 Denmark","+45 31 60 73 93
Trattoria Marcantonio is an award-winning Italien restaurant in the heart of Odense. We're focused on providing traditional Italian experiences to all of our customers in a family-friendly, relaxed environment. Come taste an authentic Italian meal.",http://marcantonio.dk/,media/image792.jpg
1222,paragraph_009269,3,13,44,4,6,Restaurant Værdsat ($51.00-66.00),"Kongensgade 31, B St, Odense 5000 Denmark","+45 53 54 41 23
We serve smørrebrød for lunch and a modern evening kitchen for dinner. Nominated best value for money experience in Odense.",http://www.vaerdsat.dk/,media/image793.jpg
1223,paragraph_009276,3,13,44,4,6,Goma ($37.00-109.00),"Kongensgade 66/68, Odense 5000 Denmark",+45 31 75 53 95,http://www.goma.nu/,media/image794.jpg
1224,paragraph_009283,3,13,44,5,7,Bouldering (ropeless climbing) (~$18 (120 DKK)),800 m² climbing area; shoes can be rented; Late Night Boulders events; Student Friday discounts.,,https://boulders.dk/,
1225,paragraph_009287,3,13,44,5,7,Treetop climbing park (Contact for pricing),"Funen's largest climbing park; 7 courses, different heights and difficulty; ziplines, free-fall tower, trampoline net.",,https://gomonkey.dk/,
1226,paragraph_009291,3,13,44,5,7,Kayak/canoe rental on Odense River (~$35-45 (240-310 DKK)),6 routes from Munke Mose to Stige Ø. Life vests included.,,https://aafarten.dk/,
1227,paragraph_009295,3,13,44,5,7,Free kayak (trash collection) (Free (deposit required)),1-2 hour kayak rental free; must collect trash during trip. Meeting point at Grejbanken.,,https://greenkayak.org/,
1228,paragraph_009299,3,13,44,5,7,Go-kart racing (Contact for pricing),Indoor karting for adults and children; Le Mans or Grand Prix style competitions available.,,https://odensegokartcenter.dk/,
1229,paragraph_009330,3,13,45,1,8,Hotel Kolding (From $133.00),"Banegårdspladsen 7, 6000 Kolding, Denmark","Hotel Kolding is located just across the street from Kolding Central Station, a 3-minute walk from Koldinghus Castle. It offers rooms with free WiFi and flat screen TVs with cable TV and Chromecast.
All rooms at Hotel Kolding offer tea and coffee facilities, a work desk and private bathrooms with a shower.",https://www.booking.com/hotel/dk/hotel-kolding.html,media/image795.jpg
1230,paragraph_009337,3,13,45,1,8,Hotel Koldingfjord (From $170.00),"Fjordvej 154, 6000 Kolding, Denmark","Surrounded by forest, Hotel Koldingfjord is set in an impressive 1911 building, just a 12-minute drive from central Kolding. It offers rooms with flat-screen satellite TVs and free WiFi.
All rooms at Koldingfjord Hotel have a work desk and mini-bar. Some rooms offer views of the Kolding Fjord, while others are located in an annex building.",https://www.booking.com/hotel/dk/koldingfjord.html,media/image796.jpg
1231,paragraph_009344,3,13,45,1,8,Kolding Hotel Apartments (From $181.00),"Kedelsmedgangen 2, 6000 Kolding, Denmark","Kolding Hotel Apartments offer stylish and spacious apartments in a central location. The hotel is located in the charming Latin Quarter with walking distance to the city's best restaurants, cafés, shopping options, and the Koldinghus Castle. Train station (2297 feet), Freeway (1.2 mi), Billund Airport (25 mi). The apartments are of various sizes and can accommodate 2, 4, 6, or 8 guests with 1, 2, or 3 bedrooms, a living room with ample space for both work and relaxation, a fully equipped kitchen with dishwasher, hob, combi-oven, kitchenware and coffeemaker. FREE 15 channel cable TV, casting and Netflix and Wi-fi. Bedlinen and towels are included as well as cleaning on departure. Parking is available. Breakfast is available at a charge and can be enjoyed in our lounge. Discounts are offered for a wide selection of local restaurants. Fitness Gym and the Water Park are close by and discounted admission is offered. Legoland Amusement Park, Lego House and Givskud Zoo are a 40 minute drive from the hotel.",https://www.booking.com/hotel/dk/kolding-hotel-apartments.html,media/image797.jpg
1232,paragraph_009352,3,13,45,1,2,Villa Gertrud - Bed & Breakfast (From $81.00),"Østerbrogade 4, 6000 Kolding, Denmark","Comfortable Accommodations: Villa Gertrud in Kolding offers family rooms with private bathrooms, sea views, and modern amenities. Each room includes a TV, electric kettle, and kitchenette.
Exceptional Facilities: Guests enjoy a sun terrace, free WiFi, lounge, shared kitchen, indoor play area, and outdoor seating. Additional services include bicycle parking, barbecue facilities, and luggage storage.",https://www.booking.com/hotel/dk/villa-gertrud.html,media/image798.jpg
1233,paragraph_009361,3,13,45,1,9,Danhostel Kolding (From $77.00),"Ørnsborgvej 10, 6000 Kolding, Denmark","Just 10 minutes’ walk from central Kolding, this hostel offers views of Kolding Fjord and the harbor. Facilities include a communal kitchen and TV lounge. WiFi is free.
Danhostel Kolding’s bright, simple rooms have either a private bathroom or shared bathroom facilities. Some rooms have a view of Koldinghus Castle.",https://www.booking.com/hotel/dk/danhostel-kolding-vandrerhjem.html,media/image799.jpg
1234,paragraph_009370,3,13,45,2,4,Koldinghus,"Koldinghus is a Danish royal castle in the town of Kolding on the south central part of the Jutland peninsula. The castle was founded in the 13th century and was expanded since with many functions ranging from fortress, royal residency, ruin, museum, and the location of numerous wartime negotiations.",,https://en.wikipedia.org/wiki/Koldinghus,media/image800.jpg
1235,paragraph_009375,3,13,45,2,4,Trapholt,"Trapholt is a museum of contemporary art and design located in Kolding, Denmark. It opened in 1988 and was previously named Trapholt Kunstmuseum (Trapholt Museum of Art) but its increasing focus on the broader arts lead to its shortened name. It describes itself as a ""museum for modern painting, crafts, design, and furniture design"".",,https://en.wikipedia.org/wiki/Trapholt,media/image801.jpg
1236,paragraph_009380,3,13,45,2,4,Kolding School of Design,"Kolding School of Design (Danish: Designskolen Kolding) is a design school located in Kolding, Denmark. It delivers undergraduate and postgraduate degrees in the areas of fashion, textiles, communication design, industrial design, accessory design, and design for people, design for planet and design for play (people, planet and play are offered only as part of the MA programme). It was founded in 1967, and received university status in 2010.",,https://en.wikipedia.org/wiki/Kolding_School_of_Design,media/image802.jpg
1237,paragraph_009386,3,13,45,3,5,Following the Gestapo – Dramatized Guided Tour (100 DKK (Adult); 50 DKK (Child under 18)),"A unique 1.5-hour dramatized walking tour where two guides—in character as WWII resistance fighters—take you through Kolding’s wartime history. You'll visit sites where the resistance fought against the German occupation, hearing about sabotage, leaflets, the transport of Jews, and more. Dress for the weather (outdoors). Language: Danish.",,https://museumkolding.dk/koeb-billet,
1238,paragraph_009390,3,13,45,3,5,Harteværket Guided Tour (Price not specified (contact operator)),"A guided tour of the historic Harteværket hydropower plant from the 1920s, which reopens on March 28, 2026. Learn about Danish energy history, the visionary Mikkel Thomsen, and the unique nature of Harte and Vester Nebel Ådal. Weekly public tours available.",,https://www.kolding-netavis.dk/nu-genaabner-hartevaerket/,
1239,paragraph_009394,3,13,45,3,5,Digital Guided Tour - Kolding Under Besættelsen (Occupation) (Price not specified (contact operator)),"A self-guided digital tour via the Vizgu app on your phone. Explore Kolding’s wartime history at your own pace, visiting key occupation-era sites in the city. Available year-round.",,https://museumkolding.dk/arrangementer/page/4/,
1240,paragraph_009398,3,13,45,3,5,Digital Guided Tour - Christiansfeld (UNESCO) (Price not specified (contact operator)),"A self-guided digital tour via the Vizgu app through the UNESCO World Heritage town of Christiansfeld (just outside Kolding). Learn about the Moravian settlement’s unique history, town plan, and architecture. Available year-round.",,https://museumkolding.dk/arrangementer/page/4/,
1241,paragraph_009402,3,13,45,3,5,Skamlingsbanken Guided Tour (Groups) (Price not specified (contact operator)),"A guided tour for groups to Skamlingsbanken, the highest point in South Jutland. Experience the powerful story of the site’s importance in Danish history—combining nature, speech, and national gathering. Available year-round for groups.",,https://museumkolding.dk/arrangementer/page/4/,
1242,paragraph_009409,3,13,45,4,6,Restaurant Valdemar ($22.00-58.00),"Adelgade 2, Kolding 6000 Denmark",+45 82 43 10 36,http://restaurantvaldemar.dk/,media/image803.jpg
1243,paragraph_009415,3,13,45,4,6,Madkaelderen Koldinghus ($20.00-198.00),"Koldinghus 1, Kolding 6000 Denmark","+45 75 50 47 98
Madkaelderen Koldinghus is located at the Danish royal castle, Koldinghus, in the town of Kolding. Enjoy a completely unique dining experience in the ancient vaulted dungeons. Our menu is a modern interpretation of classic Danish dishes cooked and prepared by using locally sourced produce. Madkælderen Koldinghus is open for lunch every day from 11:30 - 15:00.",http://www.madkaelderen.dk/,media/image804.jpg
1244,paragraph_009422,3,13,45,4,6,Marinaen ($22.00-36.00),"Skamlingvejen 5, Kolding 6000 Denmark",+45 75 53 15 15,http://www.marinaenkolding.dk/,media/image805.jpg
1245,paragraph_009428,3,13,45,4,6,Trattoria piccola Italia ($15.00-37.00),"Haderslevvej 10, Kolding 6000 Denmark",+45 75 53 53 50,http://www.facebook.com/Trattoria-Piccola-Italia-1233819060096103/,media/image806.jpg
1246,paragraph_009434,3,13,45,4,6,Admiralen ($28.00-86.00),"Toldbodgade 14, Kolding 6000 Denmark","+45 31 53 50 47
At Restaurant Admiralen in Kolding, we serve Fresh Fish / Seafood and Juicy Steaks. See you in the restaurant. Regards John & Gitte.",http://admiralen.dk/,media/image807.jpg
1247,paragraph_009442,3,13,45,5,7,"Paintball, Laser Game & Bow Tag (Contact for pricing)","Outdoor fields; gear for up to 100 players; located at Hylkedalvej 45, Kolding.",,http://realadventure.dk/,
1248,paragraph_009446,3,13,45,5,7,Windsurfing (Self-Guided) (Free (bring own gear)),Level: Intermediate/Expert; SW-SE winds; Blue Flag beach.,,https://www.visitdenmark.com/denmark/plan-your-trip/windsurfing-spot-loverodde-beach-near-kolding-gdk1110762,
1249,paragraph_009450,3,13,45,5,7,Windsurfing (Self-Guided) (Free (bring own gear)),"Level: Intermediate/Expert; SE-NE, SW-W winds; easy rigging space.",,https://www.visitdenmark.fr/danemark/planifiez-votre-voyage/windsurfing-spot-terrasseparken-kolding-gdk1110858,
1250,paragraph_009454,3,13,45,5,7,Handball (Spectator Sport) (Ticket prices vary),"Home to KIF Kolding; capacity 5,001 spectators; indoor arena.",,https://mapcarta.com/W106015829,
1251,paragraph_009458,3,13,45,5,7,Free Playgrounds & Activities (Free),"Pedal boats, playgrounds, petting zoo, picnic areas.",,https://www.sembo.com/trip-suggestion/family-friendly-hotels-in-kolding-40-km-from-legoland,
1252,paragraph_009487,3,14,46,1,8,Şahinbey Boutique Hotel (From $53.00),"Şehsuvar Bey, 34126 Istanbul, Turkey","Comfortable Accommodations: Şahinbey Boutique Hotel in Istanbul offers family rooms with air-conditioning, private bathrooms, and modern amenities. Each room includes a kitchenette, work desk, and free WiFi.
Convenient Facilities: Guests benefit from free WiFi, private check-in and check-out, paid airport shuttle, concierge service, daily housekeeping, tour desk, and luggage storage. The hotel is pet-friendly and welcomes travelers with pets.",https://www.booking.com/hotel/tr/sk-luxury-suites-fatih.html,media/image808.jpg
1253,paragraph_009494,3,14,46,1,8,THE NEST HOTEL (From $71.00),"Abdülhak Hamit Caddesi No: 11 Taksim, Beyoglu, 34437 Istanbul, Turkey","Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms, city views, and modern amenities. Family rooms and interconnected rooms cater to all guests.
Dining Experience: The modern restaurant serves Turkish and international cuisines with halal, vegetarian, vegan, and gluten-free options. Breakfast includes warm dishes, fresh pastries, and a variety of beverages.",https://www.booking.com/hotel/tr/the-nest.html,media/image809.jpg
1254,paragraph_009501,3,14,46,1,8,Garner Hotel Istanbul – Airport Arnavutkoy by IHG (From $50.00),"Nenehatun Mah. Fatih Cad. No: 286, 34275 Istanbul, Turkey","Comfortable Accommodations: Garner Hotel Istanbul - Airport Arnavutkoy by IHG in Istanbul offers family rooms with air-conditioning, private bathrooms, and modern amenities. Each room includes a tea and coffee maker, hairdryer, walk-in shower, refrigerator, free toiletries, and soundproofing.
Dining Experience: The modern, family-friendly restaurant serves Turkish and international cuisines with halal options. Guests can enjoy lunch and dinner in a welcoming ambiance. Breakfast includes local specialties, warm dishes, fresh pastries, cheese, fruits, and juice.",https://www.booking.com/hotel/tr/garner-istanbul-arnavutkoy-by-ihg.html,media/image810.jpg
1255,paragraph_009510,3,14,46,1,2,Wonder Wood Hotel (From $73.00),"Küçük Ayasofya mahallesi   Özbekler Sokak No:24, Fatih, 34122 Istanbul, Turkey","Prime Location: Wonder Wood Hotel in Istanbul offers a central setting with the Blue Mosque less than 0.6 mi away, Hagia Sophia and Topkapi Palace within walking distance, and the Spice Bazaar 0.9 mi nearby. The airport is 24 mi from the property.
Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms, and free WiFi. Additional amenities include tea and coffee makers, hairdryers, and soundproofing. Family rooms and terraces provide comfort and relaxation.",https://www.booking.com/hotel/tr/wonder-wood.html,media/image811.jpg
1256,paragraph_009517,3,14,46,1,2,Queen Seagull Boutique Hotel (From $94.00),"YEDİKULE MAHALLESİ, HIDIRELLEZ SOKAK, DIŞ KAPI: 2, İÇ KAPI: 1, FATİH/İSTANBUL, Fatih, 34107 Istanbul, Turkey","Comfortable Accommodations: Queen Seagull Boutique Hotel in Istanbul offers family rooms with air-conditioning, private bathrooms, and city views. Each room includes a work desk, mini-bar, and free WiFi.
Dining Experience: Guests can enjoy Turkish cuisine at the on-site restaurant, which serves lunch and dinner. Breakfast includes local specialties, warm dishes, fresh pastries, and more.",https://www.booking.com/hotel/tr/queen-seagull.html,media/image812.jpg
1257,paragraph_009524,3,14,46,1,2,Elita Otel Kumkapı (From $58.00),"MUHSiNE HATUN MAH TELLi ODALAR SK DISKAPiNO: 52 Daire:0DK1 FATiH, Fatih, 34130 Istanbul, Turkey","Comfortable Accommodations: Elita Otel Kumkapı in Istanbul offers recently renovated bed and breakfast rooms with private bathrooms, air-conditioning, and free WiFi. Each room includes a tea and coffee maker, refrigerator, and TV.
Exceptional Facilities: Guests can relax on the terrace or enjoy the outdoor space. The property features a elevator, 24-hour front desk, daily housekeeping, family rooms, full-day security, and luggage storage.",https://www.booking.com/hotel/tr/elita-otel-kumkapi.html,media/image813.jpg
1258,paragraph_009533,3,14,46,1,9,The Central House Istanbul Taksim (From $33.00),"HARBİYE PAPA RONCALI SK NO.34 ÖLCEK SOKAK, Sisli, 34373 Istanbul, Turkey","Located in a completely renovated historic building, The Central House Istanbul Taksim has a large rooftop terrace with stunning city views. The hostel offers modern rooms and dormitories with free Wi-Fi only 2297 feet from Taksim Square.
Featuring a contemporary design, the rooms and dormitories of The Central House Istanbul Taksim include air conditioning, heating and a safe box or lockers. They all have a shared or private bathroom. Some rooms and dormitories also offer a balcony and city views.",https://www.booking.com/hotel/tr/wabi-hostels.html,media/image814.jpg
1259,paragraph_009540,3,14,46,1,9,Stanpoli Hostel (From $78.00),"Kucuk Ayasofya Mahallesi Yeğen Sok. No:5/7 Sultanahmet , Fatih, 34120 Istanbul, Turkey","Only 656 feet from Blue Mosque, Stanpoli Hostel is an 4-minute walk to Hagia Sophia. It offers a 24-hour front desk and free WiFi access in all areas. Topkapi Palace is 2625 feet away.
All rooms of Stanpoli Hostel include air conditioning. Standard rooms also have a flat-screen TV with satellite channels, a fridge, hairdryer and toiletries. The dormitories also include a dressing table, custom bunk beds with curtains and private lockers.",https://www.booking.com/hotel/tr/stanpoli.html,media/image815.jpg
1260,paragraph_009547,3,14,46,1,9,Second Home Hostel (From $93.00),"Hocapasa Mh. Ebusuud Cd. No:19 Sirkeci, Fatih, 34110 Istanbul, Turkey","Comfortable Accommodations: Second Home Hostel in Istanbul offers family rooms with private bathrooms, air-conditioning, and free WiFi. Each room includes a work desk, soundproofing, and a city view.
Exceptional Facilities: Guests can relax in the spa facilities, sun terrace, and outdoor fireplace. Additional amenities include a lounge, shared kitchen, minimarket, and coffee shop.",https://www.booking.com/hotel/tr/secondhome-hostel.html,media/image816.jpg
1261,paragraph_009556,3,14,46,2,4,Hagia Sophia,"Hagia Sophia, officially the Hagia Sophia Grand Mosque, is a mosque and a major cultural and historical site in Istanbul, Turkey. It was formerly a church (360–1453) and a museum (1935–2020). The last of three church buildings to be successively erected on the site by the Eastern Roman Empire, it was completed in AD 537, becoming the world's largest interior space and among the first to employ a fully pendentive dome. It is considered the epitome of Byzantine architecture and is said to have ""changed the history of architecture"". From its dedication in 360 until 1453, Hagia Sophia served as the cathedral of Constantinople in the Byzantine liturgical tradition, except for the period 1204–1261 when the Latin Crusaders installed their own hierarchy. After the fall of Constantinople in 1453, it served as a mosque, having its minarets added soon after. The site became a museum in 1935, and was redesignated as a mosque in 2020.",,https://en.wikipedia.org/wiki/Hagia_Sophia,media/image817.jpg
